Removed Pin From Net: NetName=NetD3_A Pin=D3-A
Removed Pin From Net: NetName=NetD4_A Pin=D4-A
Removed Pin From Net: NetName=AC_N2 Pin=L1-1
Removed Pin From Net: NetName=NetL1_1 Pin=L1-3
Removed Pin From Net: NetName=NetD3_A Pin=Q2-D
Removed Pin From Net: NetName=VIN Pin=R20-1
Removed Pin From Net: NetName=NetC12_1 Pin=R20-2
Removed Pin From Net: NetName=GND Pin=R29-1
Removed Pin From Net: NetName=NetQ2_S Pin=R29-2
Removed Pin From Net: NetName=GND Pin=R30-1
Removed Pin From Net: NetName=NetQ2_S Pin=R30-2
Removed Pin From Net: NetName=GND Pin=T1-1
Removed Pin From Net: NetName=NetD3_A Pin=T1-4
Removed Pin From Net: NetName=VIN Pin=T1-6
Removed Pin From Net: NetName=NetD4_A Pin=T1-10
Removed Pin From Net: NetName=AC_L1 Pin=U1-1
Removed Pin From Net: NetName=AC_N1 Pin=U1-2
Removed Pin From Net: NetName=GND_5V Pin=U3-1
Removed Pin From Net: NetName=NetC14_1 Pin=U3-2
Removed Pin From Net: NetName=GND_24V Pin=U4-1
Removed Pin From Net: NetName=NetC22_1 Pin=U4-2
Change Component Footprint: Designator=R20 Old Footprint=RES-1WD New Footprint=Res 0805
Change Component Comment : Designator=R20 Old Comment=Res New Comment=RK73B2ATTD104J
Change Component Designator: OldDesignator=D3 NewDesignator=D4
Change Component Designator: OldDesignator=D4 NewDesignator=D5
Change Component Designator: OldDesignator=D5 NewDesignator=D6
Change Component Designator: OldDesignator=D6 NewDesignator=D7
Change Component Designator: OldDesignator=D7 NewDesignator=D8
Change Component Designator: OldDesignator=D8 NewDesignator=D9
Change Component Designator: OldDesignator=R16 NewDesignator=R17
Change Component Designator: OldDesignator=R17 NewDesignator=R18
Change Component Designator: OldDesignator=R18 NewDesignator=R22
Change Component Designator: OldDesignator=R19 NewDesignator=R23
Change Component Designator: OldDesignator=R21 NewDesignator=R25
Change Component Designator: OldDesignator=R22 NewDesignator=R26
Change Component Designator: OldDesignator=R23 NewDesignator=R27
Change Component Designator: OldDesignator=R24 NewDesignator=R28
Change Component Designator: OldDesignator=R25 NewDesignator=R29
Change Component Designator: OldDesignator=R26 NewDesignator=R30
Change Component Designator: OldDesignator=R27 NewDesignator=R31
Change Component Designator: OldDesignator=R28 NewDesignator=R32
Change Component Designator: OldDesignator=R31 NewDesignator=R33
Change Component Designator: OldDesignator=U2 NewDesignator=U1
Change component parameters: Designator = "R20" ("R20"); Footprint = "RES-1WD"; UniqueID = "\ANCCTJNW" ("\ANCCTJNW")
Add component (AddParameter): Name = "Peak Reverse Current"; Value = "10uA"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Reverse Voltage"; Value = "1000V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "RoHS"; Value = "TRUE"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Standoff Height"; Value = "0.05mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "S3MB-FDICT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature"; Value = "-65°C to +150°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range High"; Value = "+150°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Range Low"; Value = "-65°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "40pF"; VariantName = "[No Variations]"
Added Component: Designator=H2(3mm with via)
Added Component: Designator=J1(691418420002)
Add component (AddParameter): Name = "Application"; Value = "Screwless"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Terminal Blocks"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet Link"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.we-online.com/redexpert/spec/691418420002?ad"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Supplier 1 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Supplier 2 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "Supplier 3 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://www.thegioiic.com/hb762-2-terminal-khoi-han-pcb-2-cuc-24a-450v-7-62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wurth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "691418420002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Match Code"; Value = "WR-TBL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Modularity"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Rows"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Max"; Value = "120°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Min"; Value = "-30°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Orientation"; Value = "45°"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Box"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pitch"; Value = "7.62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rated Current"; Value = "4A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 Name"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 Name"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 Name"; Value = "thegioiic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 URL"; Value = "https://www.thegioiic.com/hb762-2-terminal-khoi-han-pcb-2-cuc-24a-450v-7-62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "4A, 300V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage"; Value = "300V"; VariantName = "[No Variations]"
Added Component: Designator=J2(691418420002)
Add component (AddParameter): Name = "Application"; Value = "Screwless"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Terminal Blocks"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet Link"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.we-online.com/redexpert/spec/691418420002?ad"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Supplier 1 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Supplier 2 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "Supplier 3 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://www.thegioiic.com/hb762-2-terminal-khoi-han-pcb-2-cuc-24a-450v-7-62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wurth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "691418420002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Match Code"; Value = "WR-TBL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Modularity"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Rows"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Max"; Value = "120°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Min"; Value = "-30°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Orientation"; Value = "45°"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Box"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pitch"; Value = "7.62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rated Current"; Value = "4A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 Name"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 Name"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 Name"; Value = "thegioiic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 URL"; Value = "https://www.thegioiic.com/hb762-2-terminal-khoi-han-pcb-2-cuc-24a-450v-7-62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "4A, 300V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage"; Value = "300V"; VariantName = "[No Variations]"
Added Component: Designator=J3(691418420002)
Add component (AddParameter): Name = "Application"; Value = "Screwless"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Category"; Value = "Terminal Blocks"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet Link"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.we-online.com/redexpert/spec/691418420002?ad"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "Supplier 1 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "Supplier 2 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "Supplier 3 URL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://www.thegioiic.com/hb762-2-terminal-khoi-han-pcb-2-cuc-24a-450v-7-62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Wurth Elektronik"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "691418420002"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Match Code"; Value = "WR-TBL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Modularity"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Through Hole"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Rows"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Max"; Value = "120°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Operating Temperature Min"; Value = "-30°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Orientation"; Value = "45°"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Box"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pitch"; Value = "7.62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rated Current"; Value = "4A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 Name"; Value = "Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1 URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 Name"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 2 URL"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 Name"; Value = "thegioiic"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 SN"; Value = "N/A"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 3 URL"; Value = "https://www.thegioiic.com/hb762-2-terminal-khoi-han-pcb-2-cuc-24a-450v-7-62mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "4A, 300V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Working Voltage"; Value = "300V"; VariantName = "[No Variations]"
Added Component: Designator=R16(Res 0805)
Add component (AddParameter): Name = "Supplier 1"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "2019-RK73B2ATTD104JCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0805 10k"; VariantName = "[No Variations]"
Added Component: Designator=R19(Res 0805)
Add component (AddParameter): Name = "Supplier 1"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "2019-RK73B2ATTD104JCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0805 10k"; VariantName = "[No Variations]"
Added Component: Designator=R21(Res 0805)
Add component (AddParameter): Name = "Supplier 1"; Value = "Digikey"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "2019-RK73B2ATTD104JCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "0805 10k"; VariantName = "[No Variations]"
Added Component: Designator=R34(RESC3116X65N)
Add component (AddParameter): Name = "Availability"; Value = "In Stock"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC1206JR-0713RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "3116 Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/RC1206JR-0713RL/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R35(RESC3116X65N)
Add component (AddParameter): Name = "Availability"; Value = "In Stock"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC1206JR-0713RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "3116 Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/RC1206JR-0713RL/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R36(RESC3116X65N)
Add component (AddParameter): Name = "Availability"; Value = "In Stock"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC1206JR-0713RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "3116 Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/RC1206JR-0713RL/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R37(RESC3116X65N)
Add component (AddParameter): Name = "Availability"; Value = "In Stock"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC1206JR-0713RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "3116 Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/RC1206JR-0713RL/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=R38(RESC3116X65N)
Add component (AddParameter): Name = "Availability"; Value = "In Stock"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "RC1206JR-0713RL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "3116 Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Purchase-URL"; Value = "https://pricing.snapeda.com/search/part/RC1206JR-0713RL/?ref=eda"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/RC1206JR-0713RL/Yageo/view-part/?ref=snap"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=NetD3_A Pin=D3-A
Added Pin To Net: NetName=VOUT_5V Pin=D3-K
Added Pin To Net: NetName=NetD4_A Pin=D4-A
Added Pin To Net: NetName=NetD3_A Pin=D5-A
Added Pin To Net: NetName=AC_N1 Pin=J1-1
Added Pin To Net: NetName=AC_L1 Pin=J1-2
Added Pin To Net: NetName=NetC14_1 Pin=J2-1
Added Pin To Net: NetName=GND_5V Pin=J2-2
Added Pin To Net: NetName=NetC22_1 Pin=J3-1
Added Pin To Net: NetName=GND_24V Pin=J3-2
Added Pin To Net: NetName=NetL1_1 Pin=L1-1
Added Pin To Net: NetName=AC_N2 Pin=L1-3
Added Pin To Net: NetName=NetD4_A Pin=Q2-D
Added Pin To Net: NetName=NetC11_1 Pin=R16-1
Added Pin To Net: NetName=NetIC2_2 Pin=R16-2
Added Pin To Net: NetName=VFB1 Pin=R19-2
Added Pin To Net: NetName=NetIC2_2 Pin=R20-1
Added Pin To Net: NetName=GND_24V Pin=R20-2
Added Pin To Net: NetName=VFB1 Pin=R21-1
Added Pin To Net: NetName=GND Pin=R21-2
Added Pin To Net: NetName=GND Pin=R34-1
Added Pin To Net: NetName=NetQ2_S Pin=R34-2
Added Pin To Net: NetName=GND Pin=R35-1
Added Pin To Net: NetName=NetQ2_S Pin=R35-2
Added Pin To Net: NetName=GND Pin=R36-1
Added Pin To Net: NetName=NetQ2_S Pin=R36-2
Added Pin To Net: NetName=GND Pin=R37-1
Added Pin To Net: NetName=NetQ2_S Pin=R37-2
Added Pin To Net: NetName=GND Pin=R38-1
Added Pin To Net: NetName=NetQ2_S Pin=R38-2
Added Pin To Net: NetName=VIN Pin=T1-1
Added Pin To Net: NetName=NetD4_A Pin=T1-3
Added Pin To Net: NetName=GND Pin=T1-6
Added Pin To Net: NetName=NetD3_A Pin=T1-10
Change Net Name : Old Net Name=NetD7_2 New Net Name=NetD8_2
Added Pin To Net: NetName=NetD7_A Pin=D7-A
Added Pin To Net: NetName=NetD7_A Pin=T1-4
Added Net: Name=NetD7_A
Added Pin To Net: NetName=NetR19_1 Pin=R19-1
Added Pin To Net: NetName=NetR19_1 Pin=U1-3
Added Pin To Net: NetName=NetR19_1 Pin=VR2-3
Added Net: Name=NetR19_1
